Fecha,Coord
2019-01-20,-89.6144005 20.9833611 -3
2019-01-20,-89.6143996 20.9833622 -2
2019-01-20,-89.6143968 20.9833581 -3
2019-01-20,-89.6143968 20.983358 -3
2019-01-20,-89.6143967 20.9833578 -3
2019-01-20,-89.6143963999999 20.9833575 -3
2019-01-20,-89.6143367 20.9837378999999 -3
2019-01-20,-89.6142577999999 20.9842761 -2
2019-01-20,-89.6142596 20.9842793 -3
2019-01-20,-89.6142386 20.9843786 -3
2019-01-20,-89.6142333999999 20.9844270999999 -3
2019-01-20,-89.614657 20.9848772999999 -5
2019-01-20,-89.6162658 20.9853466999999 -10
2019-01-20,-89.6169717 20.9857561999999 -5
2019-01-20,-89.6169774 20.9857686 -3
2019-01-20,-89.6169879999999 20.9857803 -3
2019-01-20,-89.6169882 20.9857805 -3
2019-01-20,-89.61699 20.9857823999999 -2
2019-01-20,-89.6173657 20.9860179999999 -1
2019-01-20,-89.6185498 20.9866817 -2
2019-01-20,-89.6189069 20.9869552 -2
2019-01-20,-89.6196052999999 20.9874860999999 -4
2019-01-20,-89.6196526999999 20.9875437999999 -5
2019-01-20,-89.6199208 20.9889193 -6
2019-01-20,-89.6201045999999 20.9900067 -10
2019-01-20,-89.6203756 20.9915500999999 -9
2019-01-20,-89.6204324999999 20.9917786 -9
2019-01-20,-89.6206139 20.9928146 -10
2019-01-20,-89.6206302 20.9929311999999 -10
2019-01-20,-89.6211143 20.9957843 -15
2019-01-20,-89.6211429999999 20.9968133 -7
2019-01-20,-89.6212267 20.9971434 -7
2019-01-20,-89.6213393 20.997612 -4
2019-01-20,-89.6213408 20.9976232 -4
2019-01-20,-89.6213454 20.9976648 -6
2019-01-20,-89.6214298 20.998005 -5
2019-01-20,-89.6216146 20.9989445 -4
2019-01-20,-89.6216755 20.9992472 -5
2019-01-20,-89.6217786 20.9999614 -7
2019-01-20,-89.6217928 21.0000465999999 -6
2019-01-20,-89.6220286 21.0013246 -7
2019-01-20,-89.6222068 21.0024554 -7
2019-01-20,-89.622255 21.002612 -4
2019-01-20,-89.6222562 21.0026144 -4
2019-01-20,-89.6222926 21.0029021999999 -7
2019-01-20,-89.6223007999999 21.0029646 -8
2019-01-20,-89.6224716 21.003998 -8
2019-01-20,-89.6225563 21.0044298 -8
2019-01-20,-89.6226937 21.0053591 -9
2019-01-20,-89.6227741 21.0057242 -9
2019-01-20,-89.6229433 21.0066091 -6
2019-01-20,-89.6229578 21.0066964 -5
2019-01-20,-89.6232373 21.0083062999999 -5
2019-01-20,-89.623507 21.0100162 -7
2019-01-20,-89.623622 21.0105389999999 -8
2019-01-20,-89.6236232 21.0105394 -7
2019-01-20,-89.6236419 21.0106224 -6
2019-01-20,-89.6236509 21.0106826 -5
2019-01-20,-89.6238668 21.0119041 -5
2019-01-20,-89.6241446 21.0135287 -6
2019-01-20,-89.6243583999999 21.0147166 -9
2019-01-20,-89.6243648999999 21.0147326 -7
2019-01-20,-89.6243686999999 21.014734 -5
2019-01-20,-89.6243688 21.0147339 -5
2019-01-20,-89.6243688 21.0147338 -5
2019-01-20,-89.6243689 21.0147330999999 -5
2019-01-20,-89.6244181 21.0148025 -6
2019-01-20,-89.6253457 21.0149108 -7
2019-01-20,-89.6256757 21.0149394 -6
2019-01-20,-89.6262797 21.0149932 -6
2019-01-20,-89.6263632 21.015005 -6
2019-01-20,-89.6264552999999 21.0150121999999 -5
2019-01-20,-89.6278001 21.0151346999999 -5
2019-01-20,-89.6278962999999 21.0161637999999 -3
2019-01-20,-89.627859 21.0174427 -7
2019-01-20,-89.6278595 21.0176002 -7
2019-01-20,-89.6278416 21.0182325 -10
2019-01-20,-89.6278380999999 21.0183182 -10
2019-01-20,-89.6278504 21.0192564999999 -9
2019-01-20,-89.6272797 21.0192999999999 -6
2019-01-20,-89.6262825 21.0191789 -7
2019-01-20,-89.6261100999999 21.0191813 -8
2019-01-20,-89.6260861 21.019177 -8
2019-01-20,-89.6260693999999 21.0191753 -7
2019-01-20,-89.6257538 21.0191373999999 -7
2019-01-20,-89.6256519 21.019115 -8
2019-01-20,-89.6258561 21.0191193999999 0
2019-01-20,-89.6256703 21.0191291 -7
2019-01-20,-89.6256729 21.0191311 -7
2019-01-20,-89.6258479999999 21.0191661 -3
2019-01-20,-89.6258513 21.019175 -3
2019-01-20,-89.6258605 21.0190552999999 0
2019-01-20,-89.6258433 21.0190145 0
2019-01-20,-89.6258582999999 21.0190512 0
2019-01-20,-89.6258572999999 21.0190199 0
2019-01-20,-89.6258639999999 21.0189974 0
2019-01-20,-89.6258065 21.0189147 0
2019-01-20,-89.6258065 21.0189147 0
2019-01-20,-89.6258558999999 21.0190245 0
2019-01-20,-89.6259561999999 21.0190335 0
2019-01-20,-89.6258939 21.019123 0
2019-01-20,-89.6258939 21.019123 0
2019-01-20,-89.6258939 21.019123 0
2019-01-20,-89.6258460999999 21.0189643 0
2019-01-20,-89.6258460999999 21.0189643 0
2019-01-20,-89.6258460999999 21.0189643 0
2019-01-20,-89.6260276 21.0191248 0
2019-01-20,-89.6260276 21.0191248 0
2019-01-20,-89.6260276 21.0191248 0
2019-01-20,-89.6258939 21.019123 0
2019-01-20,-89.6258482 21.0193388 0
2019-01-20,-89.6257329 21.0192174 0
2019-01-20,-89.6256767 21.0192191 1
2019-01-20,-89.6252016999999 21.0190572 -3
2019-01-20,-89.6250369 21.0179874 -4
2019-01-20,-89.6250317 21.0179711 -5
2019-01-20,-89.6250161999999 21.0178841 -5
2019-01-20,-89.6250147 21.0178799 -5
2019-01-20,-89.6250041999999 21.0178828 -6
2019-01-20,-89.6250029999999 21.0178834 -6
2019-01-20,-89.6249825 21.0177628 -6
2019-01-20,-89.624934 21.0174765 -5
2019-01-20,-89.6247817 21.0165261 -4
2019-01-20,-89.6247583 21.0164148999999 -3
2019-01-20,-89.6244626 21.0146726 -3
2019-01-20,-89.6237774 21.0107419 -5
2019-01-20,-89.6237628 21.010648 -5
2019-01-20,-89.6234932999999 21.0091036 -5
2019-01-20,-89.6231808 21.0072984999999 -5
2019-01-20,-89.6228592 21.0054649 -2
2019-01-20,-89.622785 21.0050700999999 -4
2019-01-20,-89.6227495 21.0047882 1
2019-01-20,-89.6227495 21.0047858999999 1
2019-01-20,-89.6227577 21.0047773 2
2019-01-20,-89.6225918999999 21.003825 -2
2019-01-20,-89.6223309 21.0022199 -2
2019-01-20,-89.6222997 21.0018985 -2
2019-01-20,-89.6221552 21.0009291 -2
2019-01-20,-89.6221362 21.0008348999999 -1
2019-01-20,-89.6221198 21.0007482999999 -1
2019-01-20,-89.6221198 21.0007482999999 -1
2019-01-20,-89.6220754 21.0006159 -2
2019-01-20,-89.6220046999999 21.0004329999999 -1
2019-01-20,-89.6220048 21.000878 -3
2019-01-20,-89.6219296 21.0012421 2
2019-01-20,-89.6219436 21.0012629 5
2019-01-20,-89.6219455999999 21.001265 5
2019-01-20,-89.6219455 21.001265 5
2019-01-20,-89.6219486999999 21.0012820999999 5
2019-01-20,-89.6221654 21.0020484 4
2019-01-20,-89.6233086 21.0110268999999 0
2019-01-20,-89.6209429 21.0187319 0
2019-01-20,-89.6163933999999 21.0197595 0
2019-01-20,-89.6098057999999 21.0223424 0
2019-01-20,-89.6103255 21.0222747 0
2019-01-20,-89.6103452 21.0222898 0
2019-01-20,-89.6103325999999 21.0222883 0
2019-01-20,-89.6103871 21.0222524 0
2019-01-20,-89.6105158 21.0226334 0
2019-01-20,-89.6084604 21.0216083999999 0
2019-01-20,-89.6084604 21.0216083999999 0
2019-01-20,-89.6088807 21.0108285 0
2019-01-20,-89.6141284 21.0051816999999 0
2019-01-20,-89.6144228 20.9973586 0
2019-01-20,-89.6165499 20.991142 0
2019-01-20,-89.6135276999999 20.9888467 0
2019-01-20,-89.6164117 20.9901906 0
2019-01-20,-89.6173704999999 20.9870485 0
2019-01-20,-89.6179736 20.9836915 0
2019-01-20,-89.6183219 20.9840712 0
2019-01-20,-89.6177118 20.9850457 0
2019-01-20,-89.6191893 20.9862093 0
2019-01-20,-89.6178951999999 20.985148 -5
2019-01-20,-89.6178951999999 20.985148 -5
2019-01-20,-89.6176097 20.9851131 27
2019-01-20,-89.6176097 20.9851131 27
2019-01-20,-89.6179763 20.9847167999999 0
2019-01-20,-89.6182542999999 20.9838407 0
2019-01-20,-89.6182951999999 20.9838333 0
2019-01-20,-89.6182951999999 20.9838333 0
2019-01-20,-89.6182951999999 20.9838333 0
2019-01-20,-89.6182951999999 20.9838333 0
2019-01-20,-89.6179818999999 20.9835888999999 0
2019-01-20,-89.6180256999999 20.9836815 0
2019-01-20,-89.6184134 20.9816748999999 0
2019-01-20,-89.6188177 20.9786595 0
2019-01-20,-89.6184475 20.9787479 0
2019-01-20,-89.6186048 20.9786985999999 0
2019-01-20,-89.6186378 20.9789404 0
2019-01-20,-89.6186513999999 20.9789846999999 0
2019-01-20,-89.6186338 20.9789091 0
2019-01-20,-89.6186451999999 20.9789414 0
2019-01-20,-89.6186457 20.9789198999999 0
2019-01-20,-89.6186615 20.9790007 0
2019-01-20,-89.6186434999999 20.9789379 0
2019-01-20,-89.6186654999999 20.9789797999999 0
2019-01-20,-89.6186376 20.9785915999999 0
2019-01-20,-89.6185375 20.9789873999999 0
2019-01-20,-89.6185375 20.9789873999999 0
2019-01-20,-89.618673 20.9789404 0
2019-01-20,-89.618658 20.9789395 0
2019-01-20,-89.6186553 20.9789311 0
2019-01-20,-89.6186532 20.9789335 0
2019-01-20,-89.6186429999999 20.9789456 0
2019-01-20,-89.6186409 20.9789162999999 0
2019-01-20,-89.618656 20.9789781 0
2019-01-20,-89.618658 20.9789778 0
2019-01-20,-89.6186173999999 20.9789024 0
2019-01-20,-89.6186173999999 20.9788882999999 0
2019-01-20,-89.6186173999999 20.9788882999999 0
2019-01-20,-89.6186173999999 20.9788882999999 0
2019-01-20,-89.6186561 20.9789565 0
2019-01-20,-89.6186728999999 20.9790366999999 0
2019-01-20,-89.6186554 20.979024 0
2019-01-20,-89.6186705 20.9790195999999 0
2019-01-20,-89.6186609 20.9789995999999 0
2019-01-20,-89.6186467 20.9789679 0
2019-01-20,-89.6186467 20.9789679 0
2019-01-20,-89.6186467 20.9789679 0
2019-01-20,-89.6186467 20.9789679 0
2019-01-20,-89.6186476 20.9789469999999 0
2019-01-20,-89.6186476 20.9789469999999 0
2019-01-20,-89.6186398999999 20.9789131999999 0
2019-01-20,-89.6186398999999 20.9789131999999 0
2019-01-20,-89.6186398999999 20.9789131999999 0
2019-01-20,-89.6186683 20.9790533999999 0
2019-01-20,-89.6186683 20.9790533999999 0
2019-01-20,-89.6186683 20.9790533999999 0
2019-01-20,-89.6186683 20.9790533999999 0
2019-01-20,-89.6186683 20.9790533999999 0
2019-01-20,-89.6186683 20.9790533999999 0
2019-01-20,-89.6186563999999 20.9790034999999 0
2019-01-20,-89.6186563999999 20.9790034999999 0
2019-01-20,-89.6186563999999 20.9790034999999 0
2019-01-20,-89.6186563999999 20.9790034999999 0
2019-01-20,-89.6186563999999 20.9790034999999 0
2019-01-20,-89.6186541 20.9788224 0
2019-01-20,-89.6186541 20.9788224 0
2019-01-20,-89.6186541 20.9788224 0
2019-01-20,-89.6186541 20.9788224 0
2019-01-20,-89.6187451999999 20.9788352 0
2019-01-20,-89.6186575999999 20.9789426999999 0
2019-01-20,-89.6186587999999 20.9789674 0
2019-01-20,-89.6186587999999 20.9789674 0
2019-01-20,-89.6186587999999 20.9789674 0
2019-01-20,-89.6186587999999 20.9789674 0
2019-01-20,-89.6186393 20.978907 0
2019-01-20,-89.6186393 20.978907 0
2019-01-20,-89.6186857 20.9785932 0
2019-01-20,-89.6186606999999 20.9785883 0
2019-01-20,-89.6186542 20.978949 0
2019-01-20,-89.6186542 20.978949 0
2019-01-20,-89.6186669 20.9790080999999 0
2019-01-20,-89.6186669 20.9790080999999 0
2019-01-20,-89.6186669 20.9790080999999 0
2019-01-20,-89.6186403 20.9789046 0
2019-01-20,-89.6186876 20.9789369 0
2019-01-20,-89.6186876 20.9789369 0
2019-01-20,-89.6186876 20.9789369 0
2019-01-20,-89.6186876 20.9789369 0
2019-01-20,-89.6186876 20.9789369 0
2019-01-20,-89.6186876 20.9789369 0
2019-01-20,-89.6186322 20.9789134999999 0
2019-01-20,-89.6186322 20.9789134999999 0
2019-01-20,-89.6186322 20.9789134999999 0
2019-01-20,-89.6186322 20.9789134999999 0
2019-01-20,-89.6186322 20.9789134999999 0
2019-01-20,-89.6183586 20.9789486 0
2019-01-20,-89.6183573 20.9789934999999 0
2019-01-20,-89.6186683 20.9790533999999 0
2019-01-20,-89.6185222 20.9789551999999 0
2019-01-20,-89.6185277 20.9789143 -1
2019-01-20,-89.6185395 20.9789425 0
2019-01-20,-89.6184573 20.9787611 -30
2019-01-20,-89.6185708 20.9788174 1
2019-01-20,-89.6185797 20.9795434 4
2019-01-20,-89.6185738 20.9787559 1
2019-01-20,-89.6191114 20.9788605999999 0
2019-01-20,-89.6192552 20.9788891999999 0
2019-01-20,-89.6192781 20.9789483 7
2019-01-20,-89.6192642 20.9789271999999 37
2019-01-20,-89.6192811999999 20.9789607 37
2019-01-20,-89.6192813 20.9789608 37
2019-01-20,-89.6192820999999 20.9789609 37
2019-01-20,-89.6192832999999 20.9789614 36
2019-01-20,-89.6192852 20.9789624999999 35
2019-01-20,-89.6192849999999 20.9789624 35
2019-01-20,-89.6193342 20.9788568 0
2019-01-20,-89.6198758 20.9773928 0
2019-01-20,-89.6198484 20.9773881 0
2019-01-20,-89.6203614 20.9748587 -10
2019-01-20,-89.6204516 20.9744533999999 -3
2019-01-20,-89.6205178 20.9742033 -6
2019-01-20,-89.6205258 20.9741486 -5
2019-01-20,-89.6212614 20.9742125999999 -2
2019-01-20,-89.6213293 20.9742236 -3
2019-01-20,-89.6216946 20.974289 -4
2019-01-20,-89.6218928 20.9742894 -5
2019-01-20,-89.6221219999999 20.9743081 -3
2019-01-20,-89.6227835999999 20.9743592 0
2019-01-20,-89.62285 20.9743648999999 -1
2019-01-20,-89.6232198 20.9736683 -3
2019-01-20,-89.6232198 20.9736683 -3
2019-01-20,-89.6234545 20.971722 -4
2019-01-20,-89.6234803 20.9716539999999 -4
2019-01-20,-89.6236067999999 20.9708531 8
2019-01-20,-89.6237311 20.9703631999999 2
2019-01-20,-89.6237958999999 20.9700667999999 5
2019-01-20,-89.6237962 20.9700676999999 4
2019-01-20,-89.6238016 20.9700676999999 4
2019-01-20,-89.6238018 20.9700676 4
2019-01-20,-89.6238025 20.9700673 4
2019-01-20,-89.6243095999999 20.9700925999999 7
2019-01-20,-89.6251601 20.9702199 -3
2019-01-20,-89.6251905 20.9702286 -4
2019-01-20,-89.6252052999999 20.9702315 -4
2019-01-20,-89.6252063 20.970231 -4
2019-01-20,-89.6255633 20.9702658999999 -8
2019-01-20,-89.625593 20.9702807 -10
2019-01-20,-89.6255949 20.9702806 -10
2019-01-20,-89.6255944 20.9702824 -9
2019-01-20,-89.6255956 20.9702795 -7
2019-01-20,-89.6255959 20.9702785 -7
2019-01-20,-89.6255987 20.97027 -6
2019-01-20,-89.6255841999999 20.9702263999999 -7
2019-01-20,-89.6255843 20.9702266999999 -7
2019-01-20,-89.6255829999999 20.9702235 -7
2019-01-20,-89.6250495 20.9701955 1
2019-01-20,-89.6240912999999 20.9700666 0
2019-01-20,-89.6237156 20.969979 0
2019-01-20,-89.6240572 20.9689911 1
2019-01-20,-89.6237960999999 20.9688701999999 0
2019-01-20,-89.6237094999999 20.9688858 0
2019-01-20,-89.6237094999999 20.9688858 0
2019-01-20,-89.6237094999999 20.9688858 0
2019-01-20,-89.6238138 20.9688493 0
2019-01-20,-89.6238434 20.9689944 0
2019-01-20,-89.6237653 20.9688539 0
2019-01-20,-89.6237653 20.9688539 0
2019-01-20,-89.6237747 20.9689753 0
2019-01-20,-89.6237747 20.9689753 0
2019-01-20,-89.6238182 20.9689096999999 0
2019-01-20,-89.6238182 20.9689096999999 0
2019-01-20,-89.6238182 20.9689096999999 0
2019-01-20,-89.6238182 20.9689096999999 0
2019-01-20,-89.6237931 20.9688597 0
2019-01-20,-89.6237931 20.9688597 0
2019-01-20,-89.6237931 20.9688597 0
2019-01-20,-89.6239179999999 20.9689291999999 3
2019-01-20,-89.6240612 20.9690241 1
2019-01-20,-89.6243870999999 20.9701609999999 1
2019-01-20,-89.6263348 20.9703625 0
2019-01-20,-89.623864 20.968738 1
2019-01-20,-89.6230943 20.96886 0
2019-01-20,-89.6216518 20.9745740999999 0
2019-01-20,-89.6196411 20.9857236999999 0
2019-01-20,-89.6166669 20.9907534 0
2019-01-20,-89.6155435 20.9997623 0
2019-01-20,-89.6134398 21.0113950999999 0
2019-01-20,-89.6155285999999 21.0201876 0
2019-01-20,-89.6096105 21.0226126 0
2019-01-20,-89.6103088999999 21.0224033 0
2019-01-20,-89.6103191 21.0222075999999 0
2019-01-20,-89.6102816 21.0222494999999 0
2019-01-20,-89.6090500999999 21.0232828 0
2019-01-20,-89.6065022 21.0195649 0
2019-01-20,-89.6101168 21.0048241 -2
2019-01-20,-89.610435 21.0036673 0
2019-01-20,-89.6111579999999 20.9895922999999 0
2019-01-20,-89.6126688 20.9786634 0
2019-01-20,-89.615811 20.9701558 0
2019-01-20,-89.6167162 20.9665844 0
2019-01-20,-89.6181543 20.9607292 0
2019-01-20,-89.6203357 20.9503383 0
2019-01-20,-89.6201050999999 20.9413452 0
2019-01-20,-89.6202447 20.9302553 0
2019-01-20,-89.6184894 20.9274017 0
2019-01-20,-89.6184818 20.9273396 0
2019-01-20,-89.6185319 20.9274916 0
2019-01-20,-89.6185316 20.927494 0
2019-01-20,-89.618541 20.9274938 0
2019-01-20,-89.618541 20.9274938 0
2019-01-20,-89.618541 20.9274938 0
2019-01-20,-89.618541 20.9274938 0
2019-01-20,-89.618541 20.9274938 0
2019-01-20,-89.618541 20.9274938 0
2019-01-20,-89.618541 20.9274938 0
2019-01-20,-89.618541 20.9274938 0
2019-01-20,-89.618541 20.9274938 0
2019-01-20,-89.618541 20.9274938 0
2019-01-20,-89.618541 20.9274938 0
2019-01-20,-89.6185668 20.9274898 0
2019-01-20,-89.6185668 20.9274898 0
2019-01-20,-89.6185668 20.9274898 0
2019-01-20,-89.6185668 20.9274898 0
2019-01-20,-89.6185668 20.9274898 0
2019-01-20,-89.6185668 20.9274898 0
2019-01-20,-89.6185668 20.9274898 0
2019-01-20,-89.6185668 20.9274898 0
2019-01-20,-89.6185668 20.9274898 0
2019-01-20,-89.6185668 20.9274898 0
2019-01-20,-89.6185668 20.9274898 0
2019-01-20,-89.6185668 20.9274898 0
2019-01-20,-89.6185668 20.9274898 0
2019-01-20,-89.6185508 20.9274926 0
2019-01-20,-89.6185508 20.9274926 0
2019-01-20,-89.6185411 20.9274921 0
2019-01-20,-89.6185514 20.9274918 0
2019-01-20,-89.6185539999999 20.9274898999999 0
2019-01-20,-89.6185543 20.9274892999999 0
2019-01-20,-89.6185543 20.9274892999999 0
2019-01-20,-89.6185435 20.9274907 0
2019-01-20,-89.6185414 20.9274898999999 0
2019-01-20,-89.6185509 20.9274903 0
2019-01-20,-89.6185502 20.9274919999999 0
2019-01-20,-89.6185464 20.9274912 0
2019-01-20,-89.6185510999999 20.9274916 0
2019-01-20,-89.6185510999999 20.9274916 0
2019-01-20,-89.6185505999999 20.9274898999999 0
2019-01-20,-89.618551 20.9274903 0
2019-01-20,-89.618551 20.9274903 0
2019-01-20,-89.618551 20.9274903 0
2019-01-20,-89.618551 20.9274903 0
2019-01-20,-89.618551 20.9274903 0
2019-01-20,-89.618551 20.9274903 0
2019-01-20,-89.6185405 20.9274933 0
2019-01-20,-89.6185405 20.9274933 0
2019-01-20,-89.6185405 20.9274933 0
2019-01-20,-89.6185405 20.9274933 0
2019-01-20,-89.6185405 20.9274933 0
2019-01-20,-89.6185405 20.9274933 0
2019-01-20,-89.6185405 20.9274933 0
2019-01-20,-89.6185405 20.9274933 0
2019-01-20,-89.6185405 20.9274933 0
2019-01-20,-89.6185405 20.9274933 0
2019-01-20,-89.6185405 20.9274933 0
2019-01-20,-89.6185405 20.9274933 0
2019-01-20,-89.6185405 20.9274933 0
2019-01-20,-89.6185405 20.9274933 0
2019-01-20,-89.6185405 20.9274933 0
2019-01-20,-89.6185405 20.9274933 0
2019-01-20,-89.6185405 20.9274933 0
2019-01-20,-89.6185405 20.9274933 0
2019-01-20,-89.6185515 20.9274941999999 0
2019-01-20,-89.6185515 20.9274941999999 0
2019-01-20,-89.6185515 20.9274941999999 0
2019-01-20,-89.6185515 20.9274941999999 0
2019-01-20,-89.6185515 20.9274941999999 0
2019-01-20,-89.6185515 20.9274941999999 0
2019-01-20,-89.6185515 20.9274941999999 0
2019-01-20,-89.6185515 20.9274941999999 0
2019-01-20,-89.6185515 20.9274941999999 0
2019-01-20,-89.6185515 20.9274941999999 0
2019-01-20,-89.6185515 20.9274941999999 0
2019-01-20,-89.6185515 20.9274941999999 0
2019-01-20,-89.6185515 20.9274941999999 0
2019-01-20,-89.6185414 20.9274941 0
2019-01-20,-89.6185414 20.9274941 0
2019-01-20,-89.6185414 20.9274941 0
2019-01-20,-89.6185414 20.9274941 0
2019-01-20,-89.6185414 20.9274941 0
2019-01-20,-89.6185414 20.9274941 0
2019-01-20,-89.6185414 20.9274941 0
2019-01-20,-89.6185414 20.9274941 0
2019-01-20,-89.6185414 20.9274941 0
2019-01-20,-89.6185414 20.9274941 0
2019-01-20,-89.6185414 20.9274941 0
2019-01-20,-89.6185414 20.9274941 0
2019-01-20,-89.6185414 20.9274941 0
2019-01-20,-89.6185414 20.9274941 0
2019-01-20,-89.6185414 20.9274941 0
2019-01-20,-89.6185414 20.9274941 0
2019-01-20,-89.6185414 20.9274941 0
2019-01-20,-89.6185414 20.9274941 0
2019-01-20,-89.6185414 20.9274941 0
2019-01-20,-89.6184778 20.9275076 0
2019-01-20,-89.6186130999999 20.9274852 0
2019-01-20,-89.6185287 20.9275152 0
2019-01-20,-89.6185287 20.9275152 0
2019-01-20,-89.6185287 20.9275152 0
2019-01-20,-89.6185287 20.9275152 0
2019-01-20,-89.6185287 20.9275152 0
2019-01-20,-89.6185287 20.9275152 0
2019-01-20,-89.6185287 20.9275152 0
2019-01-20,-89.6185287 20.9275152 0
2019-01-20,-89.6185287 20.9275152 0
2019-01-20,-89.6185141 20.9275014999999 0
2019-01-20,-89.6185141 20.9275014999999 0
2019-01-20,-89.6185141 20.9275014999999 0
2019-01-20,-89.6185141 20.9275014999999 0
2019-01-20,-89.6185141 20.9275014999999 0
2019-01-20,-89.6185141 20.9275014999999 0
2019-01-20,-89.6185141 20.9275014999999 0
2019-01-20,-89.6185141 20.9275014999999 0
2019-01-20,-89.6185141 20.9275014999999 0
2019-01-20,-89.6184893 20.9275126999999 0
2019-01-20,-89.6184893 20.9275126999999 0
2019-01-20,-89.6184998999999 20.9275092 0
2019-01-20,-89.6185175999999 20.9274941 0
2019-01-20,-89.6185175999999 20.9274941 0
2019-01-20,-89.6185175999999 20.9274941 0
2019-01-20,-89.6185065 20.9275023999999 0
2019-01-20,-89.6185065 20.9275023999999 0
2019-01-20,-89.6185065 20.9275023999999 0
2019-01-20,-89.6185065 20.9275023999999 0
2019-01-20,-89.6185065 20.9275023999999 0
2019-01-20,-89.6185065 20.9275023999999 0
2019-01-20,-89.612068 20.9310388 0
2019-01-20,-89.612068 20.9310388 0
2019-01-20,-89.6185464 20.9274912 0
2019-01-20,-89.6185464 20.9274912 0
2019-01-20,-89.6185497 20.9274882 0
2019-01-20,-89.6185497 20.9274882 0
2019-01-20,-89.6185687 20.9274719 0
2019-01-20,-89.6185687 20.9274719 0
2019-01-20,-89.6185687 20.9274719 0
2019-01-20,-89.6185309999999 20.9274938999999 0
2019-01-20,-89.6185138 20.9275019 0
